fighter,sig_str_landed,total_str_landed,td_landed,head_landed,body_landed,leg_landed,distance_landed,clinch_landed,ground_landed,sig_str_attempts,total_str_attempts,td_attempts,kd,sub_att,rev,ctrl_seconds,sig_str_acc,td_acc
Joshua Burkman,28.57894736842105,34.94736842105263,1.7894736842105263,13.631578947368421,4.7894736842105265,10.157894736842104,19.157894736842106,6.578947368421052,2.8421052631578947,65.52631578947368,72.42105263157895,4.842105263157895,0.10526315789473684,0.21052631578947367,0.05263157894736842,161.10526315789474,0.5142970653260005,0.4040508511096746
Joshua Van,121.88888888888889,152.66666666666666,0.7777777777777778,85.77777777777777,24.77777777777778,11.333333333333334,107.11111111111111,9.444444444444445,5.333333333333333,214.55555555555554,248.66666666666666,1.2222222222222223,0.5555555555555556,0.0,0.0,62.111111111111114,0.5679035888374718,0.7
Joshua Weems,18.0,22.0,2.0,9.0,6.0,3.0,12.0,6.0,0.0,26.0,32.0,3.0,0.0,0.0,0.0,63.0,0.6923076923076923,0.6666666666666666
Josiane Nunes,63.666666666666664,68.33333333333333,0.0,42.333333333333336,14.166666666666666,7.166666666666667,55.0,7.166666666666667,1.5,147.83333333333334,153.0,0.16666666666666666,0.5,0.0,0.0,34.0,0.4296882391231833,0.0
Josias Musasa,28.0,37.5,0.5,14.5,3.5,10.0,20.0,8.0,0.0,60.0,74.5,1.5,0.0,0.0,0.0,31.0,0.4512504530627039,0.25
Journey Newson,23.5,29.0,0.3333333333333333,9.166666666666666,6.833333333333333,7.5,21.333333333333332,0.6666666666666666,1.5,72.16666666666667,79.5,2.0,0.16666666666666666,0.16666666666666666,0.0,20.0,0.33923936709206526,0.16666666666666666
Juan Adams,44.25,59.5,0.5,34.0,7.75,2.5,24.5,10.75,9.0,86.75,102.5,0.75,0.0,0.0,0.0,90.5,0.5249987812487813,0.5
Juan Espino,14.666666666666666,36.333333333333336,3.6666666666666665,12.0,2.0,0.6666666666666666,3.0,3.0,8.666666666666666,20.666666666666668,45.666666666666664,4.666666666666667,0.0,1.0,0.0,177.0,0.6967371929008758,0.8380952380952381
Juan Manuel Puig,6.5,6.5,0.0,2.0,0.5,4.0,6.5,0.0,0.0,27.5,27.5,0.0,0.0,0.0,0.0,0.0,0.12745098039215685,0.0
Juancamilo Ronderos,6.0,29.0,0.5,2.5,1.0,2.5,4.5,1.5,0.0,19.5,44.5,1.5,0.0,0.0,0.0,41.0,0.24330357142857142,0.5
Jules Bruchez,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Julia Avila,33.166666666666664,53.0,0.5,19.5,6.0,7.666666666666667,26.166666666666668,5.5,1.5,78.16666666666667,103.5,1.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,129.16666666666666,0.4223246816648886,0.4375
Julia Polastri,94.0,121.75,0.75,55.25,27.5,11.25,74.5,13.25,6.25,167.75,200.5,1.0,0.0,0.25,0.0,133.0,0.562286908085125,0.5
Julian Erosa,49.294117647058826,60.88235294117647,1.0,32.529411764705884,12.117647058823529,4.647058823529412,38.11764705882353,8.117647058823529,3.0588235294117645,102.17647058823529,116.17647058823529,2.235294117647059,0.058823529411764705,0.4117647058823529,0.0,76.3529411764706,0.49882761538548764,0.5333333333333333
Julian Marquez,39.25,44.875,0.0,30.25,6.5,2.5,26.25,8.75,4.25,87.25,94.875,0.75,0.125,1.375,0.125,27.125,0.5169541474364319,0.0
Julian Sanchez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juliana Lima,26.571428571428573,59.42857142857143,1.5714285714285714,12.0,7.0,7.571428571428571,11.714285714285714,9.285714285714286,5.571428571428571,60.285714285714285,97.71428571428571,5.0,0.0,0.0,0.42857142857142855,308.57142857142856,0.44173445667968736,0.40306122448979587
Juliana Miller,32.5,59.5,1.75,22.25,7.75,2.5,20.25,4.5,7.75,73.5,108.0,4.5,0.0,1.0,0.0,294.5,0.4337602382725242,0.3333333333333333
Julianna Pena,41.083333333333336,91.83333333333333,1.5,32.25,7.666666666666667,1.1666666666666667,25.416666666666668,5.416666666666667,10.25,92.41666666666667,152.33333333333334,2.75,0.0,0.6666666666666666,0.08333333333333333,225.58333333333334,0.4757718341322042,0.6393939393939394
Julie Kedzie,41.0,77.0,1.0,18.5,14.5,8.0,33.0,8.0,0.0,131.0,170.5,4.5,0.0,0.0,0.0,148.5,0.3293718166383701,0.2222222222222222
Julija Stoliarenko,29.22222222222222,41.0,0.5555555555555556,17.88888888888889,5.666666666666667,5.666666666666667,26.333333333333332,2.2222222222222223,0.6666666666666666,75.11111111111111,88.44444444444444,2.6666666666666665,0.0,1.0,0.1111111111111111,65.66666666666667,0.39824002528062175,0.35833333333333334
Julio Arce,50.3,60.8,0.4,36.1,11.6,2.6,46.0,3.6,0.7,144.3,157.5,1.4,0.3,0.3,0.0,49.9,0.3233821268794902,0.29047619047619044
Julio Paulino,14.5,35.0,0.0,8.0,5.5,1.0,9.0,3.5,2.0,52.0,73.5,0.0,0.0,0.5,0.5,96.5,0.2799539170506912,0.0
Julius Walker,65.0,105.0,3.5,31.5,21.0,12.5,34.5,19.5,11.0,116.5,160.0,9.5,0.5,0.0,0.0,518.5,0.6063006979815129,0.3555555555555555
Jumabieke Tuerxun,17.0,26.333333333333332,0.3333333333333333,10.333333333333334,3.6666666666666665,3.0,13.333333333333334,2.3333333333333335,1.3333333333333333,58.666666666666664,69.66666666666667,3.0,0.0,0.6666666666666666,0.0,38.333333333333336,0.3375945653852092,0.1111111111111111
JunYong Park,55.333333333333336,92.0,1.5,45.166666666666664,4.416666666666667,5.75,45.583333333333336,4.166666666666667,5.583333333333333,108.91666666666667,159.0,3.5,0.08333333333333333,0.75,0.25,237.08333333333334,0.5129724983177006,0.36851851851851847
Junie Browning,16.0,19.5,1.0,10.5,3.0,2.5,13.0,1.5,1.5,33.0,37.0,1.5,0.0,1.0,0.5,126.0,0.4126984126984127,0.5
Junior Albini,23.2,32.0,0.6,14.0,5.4,3.8,18.0,4.4,0.8,45.4,54.4,1.6,0.2,0.0,0.0,89.8,0.5635963407661521,0.4444444444444444
Junior Assuncao,28.6,57.0,1.4,19.2,5.8,3.6,12.2,6.0,10.4,45.6,78.2,5.8,0.2,0.4,0.2,238.6,0.5163383614315291,0.26041666666666663
Junior Dos Santos,48.21739130434783,52.91304347826087,0.21739130434782608,29.652173913043477,16.434782608695652,2.130434782608696,40.95652173913044,4.086956521739131,3.1739130434782608,100.56521739130434,106.17391304347827,0.43478260869565216,0.6086956521739131,0.043478260869565216,0.0,19.82608695652174,0.5042792967853059,0.4375
Junior Tafa,23.5,28.5,0.0,19.833333333333332,3.5,0.16666666666666666,17.833333333333332,4.166666666666667,1.5,45.833333333333336,51.166666666666664,0.0,0.16666666666666666,0.0,0.16666666666666666,5.5,0.5324523679775602,0.0
Jussier Formiga,16.0625,36.4375,1.375,11.8125,2.5,1.75,11.5,1.875,2.6875,40.5625,63.75,3.875,0.125,0.4375,0.0625,197.4375,0.3948399914715841,0.38055555555555554
Justin Buchholz,17.8,26.6,0.0,12.6,2.8,2.4,11.2,4.6,2.0,67.0,76.8,0.2,0.2,0.4,0.4,54.2,0.27258550972836687,0.0
Justin Edwards,29.571428571428573,43.857142857142854,1.5714285714285714,18.714285714285715,8.0,2.857142857142857,16.142857142857142,10.714285714285714,2.7142857142857144,70.14285714285714,87.14285714285714,5.857142857142857,0.14285714285714285,0.7142857142857143,0.0,133.42857142857142,0.46004596863979913,0.19508547008547006
Justin Eilers,5.0,8.75,0.0,2.75,0.0,2.25,1.75,3.0,0.25,16.25,20.25,0.5,0.25,0.0,0.0,28.75,0.3759920634920635,0.0
Justin Frazier,4.0,17.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
Justin Gaethje,74.0,77.64285714285714,0.07142857142857142,45.857142857142854,8.285714285714286,19.857142857142858,63.57142857142857,9.071428571428571,1.3571428571428572,125.85714285714286,130.21428571428572,0.5,0.5,0.0,0.0,25.0,0.5905559798036869,0.1111111111111111
Justin James,13.0,28.0,0.0,8.0,5.0,0.0,3.0,8.0,2.0,36.0,52.0,0.0,0.0,1.0,0.0,26.0,0.3611111111111111,0.0
Justin Jaynes,26.8,30.0,0.4,19.6,6.2,1.0,23.0,1.6,2.2,60.4,64.2,1.0,0.4,0.6,1.0,45.2,0.44960382548845745,0.3333333333333333
Justin Jones,25.5,60.0,1.0,12.0,6.0,7.5,12.5,11.0,2.0,70.5,109.0,6.5,0.0,0.5,0.0,282.0,0.3626207729468599,0.08333333333333333
Justin Lawrence,28.666666666666668,30.333333333333332,0.6666666666666666,23.333333333333332,3.6666666666666665,1.6666666666666667,26.0,1.6666666666666667,1.0,82.33333333333333,85.66666666666667,2.3333333333333335,0.3333333333333333,0.0,0.0,20.666666666666668,0.23464755077658306,0.29166666666666663
Justin Ledet,31.142857142857142,36.57142857142857,0.14285714285714285,29.0,1.8571428571428572,0.2857142857142857,29.714285714285715,1.2857142857142858,0.14285714285714285,79.85714285714286,85.57142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,21.428571428571427,0.3099632679375453,0.5
Justin Levens,1.0,3.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,5.0,7.5,0.5,0.0,0.5,0.0,15.0,0.25,0.0
Justin McCully,18.5,57.75,1.0,14.25,1.0,3.25,8.25,5.75,4.5,48.75,93.75,2.25,0.25,0.0,0.25,308.25,0.3478557122953675,0.425
Justin Salas,24.142857142857142,28.857142857142858,1.1428571428571428,13.857142857142858,4.857142857142857,5.428571428571429,16.142857142857142,5.0,3.0,55.857142857142854,60.857142857142854,5.571428571428571,0.14285714285714285,0.0,0.0,60.0,0.45799995722313486,0.26666666666666666
Justin Scoggins,39.888888888888886,54.0,2.5555555555555554,26.22222222222222,8.222222222222221,5.444444444444445,24.666666666666668,4.222222222222222,11.0,77.11111111111111,93.44444444444444,4.0,0.1111111111111111,0.3333333333333333,0.0,243.77777777777777,0.5626440494257063,0.6175925925925926
Justin Tafa,22.1,26.1,0.0,12.9,6.2,3.0,18.7,2.6,0.8,40.6,44.7,0.2,0.4,0.0,0.0,26.5,0.46919021536961736,0.0
Justin Willis,42.2,56.6,0.8,35.2,3.8,3.2,33.6,2.8,5.8,71.2,86.6,1.2,0.4,0.0,0.0,77.4,0.5127428068106789,0.625
Justin Wren,17.0,17.0,0.0,5.0,9.0,3.0,12.0,5.0,0.0,159.0,159.0,1.0,0.0,0.0,0.0,16.0,0.1069182389937107,0.0
Justine Kish,67.0,75.42857142857143,0.8571428571428571,29.285714285714285,15.428571428571429,22.285714285714285,57.0,7.571428571428571,2.4285714285714284,139.28571428571428,149.42857142857142,2.5714285714285716,0.14285714285714285,0.14285714285714285,0.42857142857142855,100.71428571428571,0.4891561398134214,0.4388888888888889
Jutaro Nakao,6.0,12.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,14.0,20.0,0.5,0.5,0.0,0.0,126.5,0.6,0.0
KB Bhullar,36.0,36.5,0.0,2.5,6.0,27.5,35.5,0.5,0.0,73.0,74.0,0.0,0.0,0.0,0.0,6.0,0.3338422391857506,0.0
KJ Noons,27.166666666666668,31.666666666666668,0.0,14.333333333333334,8.333333333333334,4.5,24.166666666666668,2.6666666666666665,0.3333333333333333,70.16666666666667,74.83333333333333,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.476517859390064,0.0
Kaan Ofli,14.666666666666666,25.666666666666668,0.3333333333333333,5.0,5.666666666666667,4.0,8.666666666666666,6.0,0.0,31.666666666666668,44.333333333333336,2.3333333333333335,0.0,0.3333333333333333,0.0,141.33333333333334,0.6327561327561327,0.5
Kai Asakura,19.0,34.0,0.0,13.5,4.0,1.5,19.0,0.0,0.0,58.0,74.0,0.0,0.0,0.0,0.0,12.5,0.41379310344827586,0.0
Kai Kamaka,67.5,87.75,1.75,29.0,28.25,10.25,56.75,7.75,3.0,118.25,142.25,3.0,0.25,0.25,0.25,223.25,0.5706050999584509,0.5833333333333334
Kai Kara-France,54.76923076923077,67.23076923076923,0.46153846153846156,35.0,8.0,11.76923076923077,47.07692307692308,1.2307692307692308,6.461538461538462,136.07692307692307,150.30769230769232,1.5384615384615385,0.6153846153846154,0.0,0.07692307692307693,63.61538461538461,0.4487118210902307,0.3482142857142857
Kailin Curran,45.714285714285715,86.42857142857143,1.5714285714285714,28.714285714285715,11.714285714285714,5.285714285714286,29.142857142857142,11.142857142857142,5.428571428571429,104.28571428571429,150.14285714285714,2.7142857142857144,0.0,0.42857142857142855,0.14285714285714285,259.0,0.42957287247410064,0.6333333333333333
Kajan Johnson,30.857142857142858,34.0,1.2857142857142858,15.857142857142858,6.714285714285714,8.285714285714286,22.142857142857142,2.2857142857142856,6.428571428571429,71.85714285714286,75.42857142857143,3.4285714285714284,0.2857142857142857,0.14285714285714285,0.14285714285714285,115.42857142857143,0.43603041591871267,0.4057239057239057
Kalib Starnes,27.8,39.8,1.0,15.2,8.4,4.2,13.8,8.6,5.4,57.2,70.2,3.0,0.0,0.4,0.2,119.8,0.5045411428519667,0.36666666666666664
Kalindra Faria,17.0,26.333333333333332,0.6666666666666666,12.666666666666666,3.0,1.3333333333333333,6.666666666666667,2.6666666666666665,7.666666666666667,30.333333333333332,43.0,1.0,0.0,0.3333333333333333,0.0,115.33333333333333,0.43585434173669463,0.75
Kamal Shalorus,13.666666666666666,18.0,0.3333333333333333,8.0,3.0,2.6666666666666665,12.333333333333334,1.0,0.3333333333333333,62.0,67.0,2.0,0.0,0.0,0.0,21.666666666666668,0.2207070707070707,0.1111111111111111
Kamaru Usman,74.26315789473684,134.94736842105263,3.3157894736842106,47.1578947368421,21.263157894736842,5.842105263157895,42.578947368421055,12.526315789473685,19.157894736842106,143.10526315789474,211.52631578947367,7.526315789473684,0.5263157894736842,0.10526315789473684,0.0,463.6842105263158,0.5351312027896622,0.4827781526465737
Kamuela Kirk,35.333333333333336,82.0,1.0,19.333333333333332,8.666666666666666,7.333333333333333,32.0,3.0,0.3333333333333333,74.66666666666667,127.66666666666667,4.666666666666667,0.0,1.3333333333333333,0.0,158.0,0.4584054459443867,0.21428571428571427
Kanako Murata,28.666666666666668,58.333333333333336,3.0,22.0,4.666666666666667,2.0,11.0,1.6666666666666667,16.0,50.333333333333336,86.33333333333333,5.333333333333333,0.0,0.6666666666666666,0.0,441.6666666666667,0.5761319591261452,0.4259259259259259
Karine Gevorgyan,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,22.0,0.2,0.0
Karine Silva,26.833333333333332,49.666666666666664,1.6666666666666667,11.666666666666666,6.666666666666667,8.5,20.0,4.666666666666667,2.1666666666666665,68.0,98.66666666666667,3.1666666666666665,0.16666666666666666,1.0,0.16666666666666666,164.0,0.38114337444526125,0.7182539682539683
Karl Roberson,20.8,33.4,0.4,12.7,3.7,4.4,12.2,3.3,5.3,40.4,54.9,1.0,0.1,0.3,0.3,86.6,0.5436590204647864,0.5
Karl Williams,44.25,94.25,4.5,33.0,4.75,6.5,32.75,1.75,9.75,92.0,163.75,10.0,0.25,0.25,0.0,389.5,0.5200976595479139,0.4246794871794872
Karlos Vemola,15.166666666666666,32.5,1.1666666666666667,11.0,2.5,1.6666666666666667,4.5,2.5,8.166666666666666,34.333333333333336,57.333333333333336,4.5,0.0,1.0,0.16666666666666666,121.83333333333333,0.4264346764346764,0.3263888888888889
Karo Parisyan,28.846153846153847,56.38461538461539,4.076923076923077,24.923076923076923,1.7692307692307692,2.1538461538461537,12.23076923076923,5.461538461538462,11.153846153846153,69.53846153846153,100.53846153846153,6.846153846153846,0.0,0.7692307692307693,0.15384615384615385,273.0,0.4052579817831545,0.5603835978835979
Karol Rosa,88.25,150.08333333333334,1.1666666666666667,51.583333333333336,11.25,25.416666666666668,70.58333333333333,9.333333333333334,8.333333333333334,157.58333333333334,225.41666666666666,2.4166666666666665,0.16666666666666666,0.16666666666666666,0.08333333333333333,261.6666666666667,0.572975371326662,0.4333333333333333
Karolina Kowalkiewicz,73.36842105263158,89.6842105263158,0.3157894736842105,44.8421052631579,19.473684210526315,9.052631578947368,57.94736842105263,13.31578947368421,2.1052631578947367,170.68421052631578,190.10526315789474,1.368421052631579,0.0,0.15789473684210525,0.10526315789473684,82.10526315789474,0.43879876632598797,0.24305555555555555
Katlyn Cerminara,64.94117647058823,84.82352941176471,0.29411764705882354,39.8235294117647,15.823529411764707,9.294117647058824,56.470588235294116,5.0588235294117645,3.411764705882353,185.8235294117647,206.94117647058823,1.8823529411764706,0.058823529411764705,0.29411764705882354,0.0,67.05882352941177,0.35528469005270924,0.14166666666666666
Katsuhisa Fujii,22.5,57.5,1.0,17.5,2.5,2.5,7.5,2.5,12.5,52.0,90.0,1.5,0.5,0.0,0.0,264.5,0.4337979094076655,0.6666666666666666
Katsunori Kikuno,15.8,26.2,0.8,10.6,2.4,2.8,14.2,1.0,0.6,35.0,46.8,1.0,0.0,0.2,0.2,115.0,0.5278846153846154,0.875
Kaue Fernandes,40.75,51.75,0.75,19.5,8.25,13.0,34.0,1.75,5.0,73.5,86.0,0.75,1.0,0.0,0.0,53.0,0.5662804943006285,1.0
Kay Hansen,43.25,59.0,1.75,29.0,10.75,3.5,34.0,5.0,4.25,85.75,104.0,7.75,0.0,0.75,0.0,217.5,0.5027420599202778,0.24366883116883117
Kayla Harrison,45.333333333333336,75.0,2.0,32.333333333333336,9.0,4.0,13.333333333333334,8.0,24.0,73.0,109.33333333333333,5.333333333333333,0.0,0.6666666666666666,0.0,376.6666666666667,0.6196572658964029,0.4388888888888889
Kaynan Kruschewsky,48.5,61.5,1.5,33.5,14.5,0.5,30.5,14.0,4.0,93.5,113.0,1.5,0.0,1.0,0.0,83.5,0.41428866832092637,1.0
Kazuhiro Nakamura,10.5,16.5,1.0,3.5,5.0,2.0,4.5,6.0,0.0,27.0,33.5,5.0,0.0,0.0,0.0,53.0,0.3723702664796634,0.2
Kazuki Tokudome,29.75,73.25,1.75,21.0,3.5,5.25,19.0,5.0,5.75,72.25,132.75,4.5,0.25,0.0,0.0,326.0,0.43548459891401703,0.46964285714285714
Kazula Vargas,34.5,59.0,0.25,19.25,9.5,5.75,29.5,1.5,3.5,64.0,92.25,1.0,0.0,0.25,0.5,109.5,0.579166044683286,0.16666666666666666
Kazushi Sakuraba,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,2.0,0.0,0.0,0.3333333333333333,0.5
Keigo Kunihara,1.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,20.0,5.0,0.0,1.0,0.0,195.0,0.1,0.4
Keiichiro Yamamiya,14.0,18.0,0.0,11.0,0.0,3.0,13.0,1.0,0.0,58.0,62.0,0.0,0.0,0.0,0.0,52.0,0.2413793103448276,0.0
Keita Nakamura,30.636363636363637,51.54545454545455,1.6363636363636365,24.272727272727273,4.454545454545454,1.9090909090909092,24.272727272727273,3.3636363636363638,3.0,85.81818181818181,110.36363636363636,3.1818181818181817,0.36363636363636365,0.36363636363636365,0.18181818181818182,129.45454545454547,0.3655374856408741,0.4303030303030303
Keith Berish,30.5,34.5,1.0,19.5,3.0,8.0,28.5,1.5,0.5,84.0,88.0,2.5,0.0,0.0,0.0,26.0,0.3630952380952381,0.4
Keith Hackney,11.75,13.5,0.0,8.25,0.25,3.25,2.5,1.0,8.25,20.25,22.0,0.0,0.25,0.25,0.0,0.0,0.4522802197802198,0.0
Keith Jardine,41.38461538461539,48.46153846153846,0.23076923076923078,24.692307692307693,5.3076923076923075,11.384615384615385,34.92307692307692,4.6923076923076925,1.7692307692307692,111.46153846153847,118.76923076923077,0.6923076923076923,0.23076923076923078,0.0,0.0,25.0,0.3759608647442448,0.375
Keith Rockel,5.5,19.0,1.5,4.5,0.5,0.5,1.0,0.0,4.5,7.5,22.0,2.0,0.0,1.5,0.0,257.5,0.8,0.75
Keith Wisniewski,31.25,43.5,1.5,20.25,10.5,0.5,14.25,13.5,3.5,61.75,75.0,3.5,0.0,0.25,0.25,214.25,0.4977832735624773,0.275
Kelly Dullanty,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
Kelly Faszholz,60.0,104.5,0.0,38.0,17.5,4.5,48.5,10.0,1.5,124.5,172.5,1.5,0.0,0.0,0.0,53.0,0.4736074270557029,0.0
Kelvin Gastelum,50.4,61.56,0.92,32.8,9.16,8.44,42.96,4.32,3.12,119.0,132.76,2.68,0.4,0.08,0.32,110.36,0.4317496164460007,0.38477182539682536
Ken Shamrock,9.0,39.76923076923077,0.5384615384615384,6.076923076923077,2.3076923076923075,0.6153846153846154,1.7692307692307692,2.076923076923077,5.153846153846154,21.923076923076923,55.53846153846154,0.8461538461538461,0.07692307692307693,0.6923076923076923,0.0,3.0,0.4252072002072002,0.65
Ken Stone,22.5,33.25,0.5,10.75,3.75,8.0,16.25,6.0,0.25,44.0,56.0,1.25,0.0,0.25,0.0,114.5,0.5519957983193278,0.5
Kendall Grove,20.23076923076923,47.76923076923077,0.38461538461538464,12.538461538461538,5.538461538461538,2.1538461538461537,6.538461538461538,9.923076923076923,3.769230769230769,45.07692307692308,74.07692307692308,0.6153846153846154,0.15384615384615385,1.3076923076923077,0.3076923076923077,84.76923076923077,0.4078649379871809,0.7222222222222222
Kenichi Yamamoto,8.0,13.333333333333334,0.0,2.0,5.666666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,6.0,12.333333333333334,18.666666666666668,1.3333333333333333,0.0,0.3333333333333333,0.0,285.6666666666667,0.4826007326007326,0.0
Kennedy Nzechukwu,42.857142857142854,48.0,0.35714285714285715,34.92857142857143,7.5,0.42857142857142855,32.785714285714285,5.642857142857143,4.428571428571429,86.35714285714286,93.5,0.7857142857142857,0.21428571428571427,0.14285714285714285,0.0,87.42857142857143,0.4837400833034223,0.14285714285714285
Kenny Florian,26.705882352941178,59.588235294117645,1.5294117647058822,17.294117647058822,5.764705882352941,3.6470588235294117,12.882352941176471,4.764705882352941,9.058823529411764,66.76470588235294,102.47058823529412,4.764705882352941,0.058823529411764705,0.7647058823529411,0.058823529411764705,157.76470588235293,0.44881182960207866,0.4790907825118352
Kenny Robertson,36.333333333333336,60.111111111111114,0.8888888888888888,22.88888888888889,5.666666666666667,7.777777777777778,21.444444444444443,7.222222222222222,7.666666666666667,77.22222222222223,106.88888888888889,3.3333333333333335,0.2222222222222222,0.5555555555555556,0.3333333333333333,203.88888888888889,0.5059472502453046,0.44761904761904764
Kerry Schall,8.0,8.0,0.0,7.0,0.0,1.0,8.0,0.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0
Ketlen Souza,45.4,55.6,0.2,24.0,12.6,8.8,39.2,5.6,0.6,78.4,90.6,1.4,0.2,0.2,0.2,62.0,0.5851477174034342,0.16666666666666666
Ketlen Vieira,43.53846153846154,83.76923076923077,1.3076923076923077,33.61538461538461,6.230769230769231,3.6923076923076925,33.0,7.615384615384615,2.923076923076923,105.46153846153847,154.46153846153845,3.0,0.0,0.5384615384615384,0.0,288.46153846153845,0.43958596598125815,0.47845238095238096
Kevin Aguilar,53.333333333333336,70.0,0.16666666666666666,31.166666666666668,19.0,3.1666666666666665,45.333333333333336,4.666666666666667,3.3333333333333335,137.0,154.0,1.0,0.16666666666666666,0.0,0.16666666666666666,53.666666666666664,0.3907361243009391,0.25
Kevin Borjas,48.0,50.75,0.0,36.25,6.25,5.5,44.75,2.5,0.75,109.5,112.25,2.5,0.25,0.0,0.25,58.0,0.41360701930822896,0.0
Kevin Burns,29.0,56.6,0.2,14.6,5.6,8.8,21.6,4.8,2.6,74.6,102.8,0.4,0.4,0.6,0.0,26.4,0.4342340115834092,0.5
Kevin Casey,24.285714285714285,41.714285714285715,0.42857142857142855,14.714285714285714,5.428571428571429,4.142857142857143,12.714285714285714,2.857142857142857,8.714285714285714,44.42857142857143,63.0,2.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,158.0,0.49628731713053253,0.13333333333333333
Kevin Croom,20.75,29.0,0.25,12.0,3.5,5.25,19.5,1.0,0.25,60.75,72.75,4.25,0.25,0.25,0.25,128.5,0.41463826910074375,0.03125
Kevin Ferguson,16.0,25.0,3.0,13.5,2.5,0.0,8.0,2.0,6.0,43.5,53.0,4.5,0.0,0.5,0.0,206.5,0.3235930735930736,0.7
Kevin Holland,43.7037037037037,77.03703703703704,0.5925925925925926,24.333333333333332,8.25925925925926,11.11111111111111,32.370370370370374,5.888888888888889,5.444444444444445,86.48148148148148,122.22222222222223,1.4444444444444444,0.25925925925925924,0.4074074074074074,0.1111111111111111,80.51851851851852,0.5705988378557362,0.4211111111111111
Kevin Jackson,6.25,11.0,1.25,4.75,1.25,0.25,1.75,0.0,4.5,9.5,14.75,1.25,0.0,0.25,0.0,0.0,0.5966666666666667,1.0
Kevin Jordan,18.0,22.5,0.0,10.5,6.5,1.0,12.0,6.0,0.0,43.0,47.5,0.5,0.0,0.0,0.0,43.5,0.44253859348198965,0.0
Kevin Jousset,72.0,82.75,0.5,39.75,11.5,20.75,64.5,7.5,0.0,139.5,153.0,1.25,0.0,0.25,0.0,35.75,0.5167401085242169,0.5
Kevin Lee,44.36842105263158,64.15789473684211,2.4210526315789473,34.36842105263158,8.736842105263158,1.263157894736842,26.31578947368421,3.8421052631578947,14.210526315789474,105.0,127.15789473684211,5.578947368421052,0.05263157894736842,0.5789473684210527,0.10526315789473684,282.7368421052632,0.4375669412153556,0.49188988095238095
Kevin Natividad,25.666666666666668,34.0,2.3333333333333335,19.0,5.0,1.6666666666666667,19.0,2.3333333333333335,4.333333333333333,75.33333333333333,86.33333333333333,4.666666666666667,0.3333333333333333,0.0,0.0,100.0,0.3740162506383107,0.2692307692307692
Kevin Randleman,13.857142857142858,42.857142857142854,3.0,12.714285714285714,1.0,0.14285714285714285,2.5714285714285716,1.4285714285714286,9.857142857142858,37.57142857142857,72.28571428571429,4.285714285714286,0.0,0.7142857142857143,0.0,373.14285714285717,0.4142168316960282,0.7207792207792207
Kevin Vallejos,52.0,58.0,1.0,32.0,15.0,5.0,47.0,4.5,0.5,128.0,134.5,2.5,0.5,0.0,0.0,39.5,0.4557658094775998,0.4
Khabib Nurmagomedov,54.23076923076923,83.0,4.6923076923076925,46.46153846153846,5.0,2.769230769230769,22.923076923076923,2.076923076923077,29.23076923076923,111.07692307692308,143.23076923076923,9.76923076923077,0.15384615384615385,0.6923076923076923,0.0,437.0,0.5033045230817632,0.47863224738224736
Khadis Ibragimov,41.0,52.75,0.75,36.75,2.5,1.75,32.0,7.75,1.25,82.25,96.0,2.5,0.0,0.25,0.25,171.75,0.43632792872421033,0.3333333333333333
Khalid Murtazaliev,48.0,53.0,5.0,33.0,11.0,4.0,8.0,3.0,37.0,69.0,74.0,5.0,0.0,0.0,1.0,358.0,0.6956521739130435,1.0
Khalid Taha,27.166666666666668,46.333333333333336,0.0,18.666666666666668,4.166666666666667,4.333333333333333,21.166666666666668,2.6666666666666665,3.3333333333333335,83.66666666666667,105.0,0.5,0.3333333333333333,0.16666666666666666,0.5,27.166666666666668,0.45438514219415094,0.0
Khalil Rountree Jr.,37.77777777777778,42.27777777777778,0.0,20.833333333333332,9.0,7.944444444444445,34.27777777777778,2.0,1.5,92.94444444444444,98.16666666666667,0.0,0.7777777777777778,0.05555555555555555,0.0,10.61111111111111,0.464479411645716,0.0
